algorithm,merged_id,merge_size,target_example_id,budget_tokens,timing_repeats,runtime_sec,relative_utility_to_exact,total_chunks,total_cost_tokens,selected_chunks,total_selected_cost,budget_utilization,compression_ratio,total_selected_utility,gold_support_total,gold_support_selected,gold_support_recall,exact_gold_support_coverage
greedy_ratio,merge_75_2,75,5a84e0a45542991dd0999e11,2000,10,0.001936999848112464,0.9997819760079389,3568.0,66194.0,586.0,1999.0,0.9995,0.030199111701966947,170.84596966548065,2.0,2.0,1.0,1.0
greedy_refine,merge_75_2,75,5a84e0a45542991dd0999e11,2000,10,0.08240139996632934,0.9999594001600385,3568.0,66194.0,586.0,2000.0,1.0,0.030214218811372633,170.8762884770165,2.0,2.0,1.0,1.0
exact_dp,merge_75_2,75,5a84e0a45542991dd0999e11,4000,1,1.6708763998467475,1.0,3568.0,66194.0,786.0,4000.0,1.0,0.06042843762274527,231.21743374607942,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_2,75,5a84e0a45542991dd0999e11,4000,10,0.0019583001267164946,0.9995566133342807,3568.0,66194.0,784.0,3996.0,0.999,0.06036800918512252,231.11491501907457,2.0,2.0,1.0,1.0
greedy_refine,merge_75_2,75,5a84e0a45542991dd0999e11,4000,10,0.10278850002214313,0.999984741877581,3568.0,66194.0,784.0,4000.0,1.0,0.06042843762274527,231.21390580216993,2.0,2.0,1.0,1.0
exact_dp,merge_75_2,75,5a84e0a45542991dd0999e11,8000,1,3.3332718000747263,1.0,3568.0,66194.0,1102.0,8000.0,1.0,0.12085687524549053,320.17560574072166,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_2,75,5a84e0a45542991dd0999e11,8000,10,0.002065700013190508,0.9999869634838369,3568.0,66194.0,1103.0,8000.0,1.0,0.12085687524549053,320.1714317662624,2.0,2.0,1.0,1.0
greedy_refine,merge_75_2,75,5a84e0a45542991dd0999e11,8000,10,0.05092120007611811,0.9999869634838369,3568.0,66194.0,1103.0,8000.0,1.0,0.12085687524549053,320.1714317662624,2.0,2.0,1.0,1.0
exact_dp,merge_75_3,75,5ab2da99554299194fa93544,2000,1,0.6779658999294043,1.0,3643.0,69712.0,520.0,2000.0,1.0,0.028689465228368145,133.57151036364715,2.0,1.0,0.5,0.0
greedy_ratio,merge_75_3,75,5ab2da99554299194fa93544,2000,10,0.002104500075802207,0.9999872557324799,3643.0,69712.0,521.0,2000.0,1.0,0.028689465228368145,133.56980809258602,2.0,1.0,0.5,0.0
greedy_refine,merge_75_3,75,5ab2da99554299194fa93544,2000,10,0.028832999989390373,0.9999872557324799,3643.0,69712.0,521.0,2000.0,1.0,0.028689465228368145,133.56980809258602,2.0,1.0,0.5,0.0
exact_dp,merge_75_3,75,5ab2da99554299194fa93544,4000,1,1.4503388998564333,1.0,3643.0,69712.0,700.0,4000.0,1.0,0.05737893045673629,184.36075141467236,2.0,1.0,0.5,0.0
greedy_ratio,merge_75_3,75,5ab2da99554299194fa93544,4000,10,0.001919599948450923,0.9997596303034845,3643.0,69712.0,700.0,3998.0,0.9995,0.05735024099150792,184.31643667680544,2.0,1.0,0.5,0.0
greedy_refine,merge_75_3,75,5ab2da99554299194fa93544,4000,10,0.09988020011223853,1.0,3643.0,69712.0,700.0,4000.0,1.0,0.05737893045673629,184.36075141467236,2.0,1.0,0.5,0.0
exact_dp,merge_75_3,75,5ab2da99554299194fa93544,8000,1,3.513911999994889,1.0,3643.0,69712.0,1014.0,8000.0,1.0,0.11475786091347258,263.00344416202176,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_3,75,5ab2da99554299194fa93544,8000,10,0.0023082999978214502,0.9998685863216712,3643.0,69712.0,1014.0,7998.0,0.99975,0.11472917144824421,262.9688819120113,2.0,2.0,1.0,1.0
greedy_refine,merge_75_3,75,5ab2da99554299194fa93544,8000,10,0.1352395999711007,0.9999985044829003,3643.0,69712.0,1014.0,8000.0,1.0,0.11475786091347258,263.00305083587375,2.0,2.0,1.0,1.0
exact_dp,merge_75_4,75,5ae3d5ec5542992f92d8238c,2000,1,0.6740127000957727,1.0,3682.0,69752.0,508.0,2000.0,1.0,0.028673012960201857,129.6272634393771,2.0,1.0,0.5,0.0
greedy_ratio,merge_75_4,75,5ae3d5ec5542992f92d8238c,2000,10,0.0019884000066667795,1.0,3682.0,69752.0,508.0,2000.0,1.0,0.028673012960201857,129.6272634393771,2.0,1.0,0.5,0.0
greedy_refine,merge_75_4,75,5ae3d5ec5542992f92d8238c,2000,10,0.029089200077578425,1.0,3682.0,69752.0,508.0,2000.0,1.0,0.028673012960201857,129.6272634393771,2.0,1.0,0.5,0.0
exact_dp,merge_75_4,75,5ae3d5ec5542992f92d8238c,4000,1,1.4720310000702739,1.0,3682.0,69752.0,694.0,4000.0,1.0,0.05734602592040371,181.20837177961633,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_4,75,5ae3d5ec5542992f92d8238c,4000,10,0.0019580000080168247,1.0,3682.0,69752.0,694.0,4000.0,1.0,0.05734602592040371,181.20837177961633,2.0,2.0,1.0,1.0
greedy_refine,merge_75_4,75,5ae3d5ec5542992f92d8238c,4000,10,0.03652570000849664,1.0,3682.0,69752.0,694.0,4000.0,1.0,0.05734602592040371,181.20837177961633,2.0,2.0,1.0,1.0
exact_dp,merge_75_4,75,5ae3d5ec5542992f92d8238c,8000,1,3.219320399919525,1.0,3682.0,69752.0,1008.0,8000.0,1.0,0.11469205184080743,259.46691571103963,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_4,75,5ae3d5ec5542992f92d8238c,8000,10,0.0019906999077647924,0.9999996036188822,3682.0,69752.0,1008.0,8000.0,1.0,0.11469205184080743,259.46681286325355,2.0,2.0,1.0,1.0
greedy_refine,merge_75_4,75,5ae3d5ec5542992f92d8238c,8000,10,0.04674770007841289,0.9999996036188822,3682.0,69752.0,1008.0,8000.0,1.0,0.11469205184080743,259.46681286325355,2.0,2.0,1.0,1.0
exact_dp,merge_75_5,75,5abe7c515542993f32c2a128,2000,1,0.6264255000278354,1.0,3461.0,65913.0,498.0,2000.0,1.0,0.03034302793075721,194.05223439682536,6.0,2.0,0.3333333333333333,0.0
greedy_ratio,merge_75_5,75,5abe7c515542993f32c2a128,2000,10,0.0018660000059753656,0.9988843355631319,3461.0,65913.0,497.0,1995.0,0.9975,0.030267170360930316,193.83573722001404,6.0,2.0,0.3333333333333333,0.0
greedy_refine,merge_75_5,75,5abe7c515542993f32c2a128,2000,10,0.0730396001599729,0.9999730440986495,3461.0,65913.0,497.0,2000.0,1.0,0.03034302793075721,194.0470035439381,6.0,2.0,0.3333333333333333,0.0
exact_dp,merge_75_5,75,5abe7c515542993f32c2a128,4000,1,1.4596835998818278,1.0,3461.0,65913.0,701.0,4000.0,1.0,0.06068605586151442,269.8854954542213,6.0,3.0,0.5,0.0
greedy_ratio,merge_75_5,75,5abe7c515542993f32c2a128,4000,10,0.001837400021031499,0.9998781333499216,3461.0,65913.0,701.0,3999.0,0.99975,0.06067088434754904,269.85260541298555,6.0,3.0,0.5,0.0
greedy_refine,merge_75_5,75,5abe7c515542993f32c2a128,4000,10,0.09218490007333457,1.0,3461.0,65913.0,701.0,4000.0,1.0,0.06068605586151442,269.8854954542213,6.0,3.0,0.5,0.0
exact_dp,merge_75_5,75,5abe7c515542993f32c2a128,8000,1,3.2460308000445366,1.0,3461.0,65913.0,1020.0,8000.0,1.0,0.12137211172302884,385.05268672116335,6.0,5.0,0.8333333333333334,0.0
greedy_ratio,merge_75_5,75,5abe7c515542993f32c2a128,8000,10,0.0018666000105440617,0.9998686946475857,3461.0,65913.0,1019.0,7998.0,0.99975,0.12134176869509808,385.00212724243534,6.0,5.0,0.8333333333333334,0.0
greedy_refine,merge_75_5,75,5abe7c515542993f32c2a128,8000,10,0.12307730014435947,0.999994954794034,3461.0,65913.0,1019.0,8000.0,1.0,0.12137211172302884,385.0507440510511,6.0,5.0,0.8333333333333334,0.0
exact_dp,merge_75_6,75,5a74e5aa5542996c70cfae2e,2000,1,0.6086238001007587,1.0,3357.0,65079.0,449.0,2000.0,1.0,0.030731879715422794,129.53101416959063,3.0,2.0,0.6666666666666666,0.0
greedy_ratio,merge_75_6,75,5a74e5aa5542996c70cfae2e,2000,10,0.0019713998772203922,0.9997437540892433,3357.0,65079.0,450.0,1999.0,0.9995,0.030716513775565082,129.4978223768935,3.0,2.0,0.6666666666666666,0.0
greedy_refine,merge_75_6,75,5a74e5aa5542996c70cfae2e,2000,10,0.06398750003427267,0.9999921700812267,3357.0,65079.0,450.0,2000.0,1.0,0.030731879715422794,129.52999995227106,3.0,2.0,0.6666666666666666,0.0
exact_dp,merge_75_6,75,5a74e5aa5542996c70cfae2e,4000,1,1.3253728998824954,1.0,3357.0,65079.0,626.0,4000.0,1.0,0.06146375943084559,186.5361619354964,3.0,2.0,0.6666666666666666,0.0
greedy_ratio,merge_75_6,75,5a74e5aa5542996c70cfae2e,4000,10,0.0017766999080777168,0.9994673129912784,3357.0,65079.0,626.0,3996.0,0.999,0.06140229567141474,186.43679654537658,3.0,2.0,0.6666666666666666,0.0
greedy_refine,merge_75_6,75,5a74e5aa5542996c70cfae2e,4000,10,0.08277249988168478,0.9999950245196739,3357.0,65079.0,626.0,4000.0,1.0,0.06146375943084559,186.5352338284926,3.0,2.0,0.6666666666666666,0.0
exact_dp,merge_75_6,75,5a74e5aa5542996c70cfae2e,8000,1,3.0122018000110984,1.0,3357.0,65079.0,917.0,8000.0,1.0,0.12292751886169118,274.11413395430947,3.0,3.0,1.0,1.0
greedy_ratio,merge_75_6,75,5a74e5aa5542996c70cfae2e,8000,10,0.0019453999120742083,0.9997849093319294,3357.0,65079.0,918.0,7997.0,0.999625,0.12288142104211804,274.05517456210964,3.0,3.0,1.0,1.0
greedy_refine,merge_75_6,75,5a74e5aa5542996c70cfae2e,8000,10,0.1092465000692755,0.9999985110210875,3357.0,65079.0,918.0,8000.0,1.0,0.12292751886169118,274.1137258041444,3.0,3.0,1.0,1.0
exact_dp,merge_75_7,75,5ac42f42554299076e296d88,2000,1,0.6909248998854309,1.0,3806.0,69933.0,577.0,2000.0,1.0,0.028598801710208344,174.23945652288526,3.0,0.0,0.0,0.0
greedy_ratio,merge_75_7,75,5ac42f42554299076e296d88,2000,10,0.0020204000174999237,0.9998046125536096,3806.0,69933.0,577.0,1999.0,0.9995,0.02858450230935324,174.2054123204148,3.0,0.0,0.0,0.0
greedy_refine,merge_75_7,75,5ac42f42554299076e296d88,2000,10,0.08611099980771542,1.0,3806.0,69933.0,577.0,2000.0,1.0,0.028598801710208344,174.23945652288526,3.0,0.0,0.0,0.0
exact_dp,merge_75_7,75,5ac42f42554299076e296d88,4000,1,1.7155007999390364,1.0,3806.0,69933.0,780.0,4000.0,1.0,0.05719760342041669,240.53625641111904,3.0,1.0,0.3333333333333333,0.0
greedy_ratio,merge_75_7,75,5ac42f42554299076e296d88,4000,10,0.002086800057440996,1.0,3806.0,69933.0,780.0,4000.0,1.0,0.05719760342041669,240.53625641111904,3.0,1.0,0.3333333333333333,0.0
greedy_refine,merge_75_7,75,5ac42f42554299076e296d88,4000,10,0.04104540008120239,1.0,3806.0,69933.0,780.0,4000.0,1.0,0.05719760342041669,240.53625641111904,3.0,1.0,0.3333333333333333,0.0
exact_dp,merge_75_7,75,5ac42f42554299076e296d88,8000,1,3.6669269998092204,1.0,3806.0,69933.0,1101.0,8000.0,1.0,0.11439520684083337,342.08288567676055,3.0,2.0,0.6666666666666666,0.0
greedy_ratio,merge_75_7,75,5ac42f42554299076e296d88,8000,10,0.002308499999344349,0.9999361225568882,3806.0,69933.0,1101.0,7999.0,0.999875,0.11438090743997827,342.0610342966912,3.0,2.0,0.6666666666666666,0.0
greedy_refine,merge_75_7,75,5ac42f42554299076e296d88,8000,10,0.14603169984184206,1.0,3806.0,69933.0,1101.0,8000.0,1.0,0.11439520684083337,342.08288567676055,3.0,2.0,0.6666666666666666,0.0
exact_dp,merge_75_8,75,5a8a5c9855429970aeb702be,2000,1,0.6345110000111163,1.0,3421.0,66595.0,438.0,2000.0,1.0,0.030032284706059013,117.6321445645797,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_8,75,5a8a5c9855429970aeb702be,2000,10,0.0019202001858502626,0.9997550869853038,3421.0,66595.0,439.0,1999.0,0.9995,0.030017268563705984,117.60333492142921,2.0,2.0,1.0,1.0
greedy_refine,merge_75_8,75,5a8a5c9855429970aeb702be,2000,10,0.06299710017628968,0.9999821666356702,3421.0,66595.0,439.0,2000.0,1.0,0.030032284706059013,117.63004678768878,2.0,2.0,1.0,1.0
exact_dp,merge_75_8,75,5a8a5c9855429970aeb702be,4000,1,1.3902966999448836,1.0,3421.0,66595.0,617.0,4000.0,1.0,0.060064569412118025,168.4282527338508,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_8,75,5a8a5c9855429970aeb702be,4000,10,0.0018565000500530005,1.0,3421.0,66595.0,617.0,4000.0,1.0,0.060064569412118025,168.4282527338508,2.0,2.0,1.0,1.0
greedy_refine,merge_75_8,75,5a8a5c9855429970aeb702be,4000,10,0.030076000140979886,1.0,3421.0,66595.0,617.0,4000.0,1.0,0.060064569412118025,168.4282527338508,2.0,2.0,1.0,1.0
exact_dp,merge_75_8,75,5a8a5c9855429970aeb702be,8000,1,3.4167339999694377,1.0,3421.0,66595.0,920.0,8000.0,1.0,0.12012913882423605,245.734302406053,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_8,75,5a8a5c9855429970aeb702be,8000,10,0.001969299977645278,0.9998625479186872,3421.0,66595.0,920.0,7998.0,0.99975,0.12009910653953,245.70052571473732,2.0,2.0,1.0,1.0
greedy_refine,merge_75_8,75,5a8a5c9855429970aeb702be,8000,10,0.11226330022327602,1.0,3421.0,66595.0,920.0,8000.0,1.0,0.12012913882423605,245.734302406053,2.0,2.0,1.0,1.0
exact_dp,merge_75_9,75,5ae346365542991a06ce9985,2000,1,0.669765800004825,1.0,3572.0,68676.0,463.0,2000.0,1.0,0.029122255227444813,150.49093092835477,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_9,75,5ae346365542991a06ce9985,2000,10,0.001964600058272481,1.0,3572.0,68676.0,463.0,2000.0,1.0,0.029122255227444813,150.49093092835477,2.0,2.0,1.0,1.0
greedy_refine,merge_75_9,75,5ae346365542991a06ce9985,2000,10,0.025964200031012297,1.0,3572.0,68676.0,463.0,2000.0,1.0,0.029122255227444813,150.49093092835477,2.0,2.0,1.0,1.0
exact_dp,merge_75_9,75,5ae346365542991a06ce9985,4000,1,1.4556438999716192,1.0,3572.0,68676.0,653.0,4000.0,1.0,0.058244510454889625,213.58574118580333,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_9,75,5ae346365542991a06ce9985,4000,10,0.0025415001437067986,0.9998754949311421,3572.0,68676.0,653.0,3999.0,0.99975,0.058229949327275904,213.55914867838993,2.0,2.0,1.0,1.0
greedy_refine,merge_75_9,75,5ae346365542991a06ce9985,4000,10,0.09170890017412603,0.9999992711051758,3572.0,68676.0,653.0,4000.0,1.0,0.058244510454889625,213.58558550426207,2.0,2.0,1.0,1.0
exact_dp,merge_75_9,75,5ae346365542991a06ce9985,8000,1,3.401242299936712,1.0,3572.0,68676.0,958.0,8000.0,1.0,0.11648902090977925,311.26049246701524,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_9,75,5ae346365542991a06ce9985,8000,10,0.002180300187319517,0.9999317658641192,3572.0,68676.0,959.0,7999.0,0.999875,0.11647445978216553,311.2392538762779,2.0,2.0,1.0,1.0
greedy_refine,merge_75_9,75,5ae346365542991a06ce9985,8000,10,0.12263989984057844,0.999995616903152,3572.0,68676.0,959.0,8000.0,1.0,0.11648902090977925,311.2591281821318,2.0,2.0,1.0,1.0
exact_dp,merge_75_10,75,5a835c895542993344746009,2000,1,0.7023988999426365,1.0,3713.0,69439.0,517.0,2000.0,1.0,0.028802258097034808,125.49390263780663,3.0,1.0,0.3333333333333333,0.0
greedy_ratio,merge_75_10,75,5a835c895542993344746009,2000,10,0.0020394001621752977,1.0,3713.0,69439.0,517.0,2000.0,1.0,0.028802258097034808,125.49390263780663,3.0,1.0,0.3333333333333333,0.0
greedy_refine,merge_75_10,75,5a835c895542993344746009,2000,10,0.029243000084534287,1.0,3713.0,69439.0,517.0,2000.0,1.0,0.028802258097034808,125.49390263780663,3.0,1.0,0.3333333333333333,0.0
exact_dp,merge_75_10,75,5a835c895542993344746009,4000,1,1.4866677999962121,1.0,3713.0,69439.0,722.0,4000.0,1.0,0.057604516194069616,179.46020161749402,3.0,1.0,0.3333333333333333,0.0
greedy_ratio,merge_75_10,75,5a835c895542993344746009,4000,10,0.001963400049135089,0.9998681939111032,3713.0,69439.0,722.0,3999.0,0.99975,0.0575901150650211,179.43654767020618,3.0,1.0,0.3333333333333333,0.0
greedy_refine,merge_75_10,75,5a835c895542993344746009,4000,10,0.09937090007588267,0.9999954018385676,3713.0,69439.0,722.0,4000.0,1.0,0.057604516194069616,179.4593764305163,3.0,1.0,0.3333333333333333,0.0
exact_dp,merge_75_10,75,5a835c895542993344746009,8000,1,3.5526923001743853,1.0,3713.0,69439.0,1058.0,8000.0,1.0,0.11520903238813923,263.6914245363352,3.0,2.0,0.6666666666666666,0.0
greedy_ratio,merge_75_10,75,5a835c895542993344746009,8000,10,0.00201039994135499,1.0,3713.0,69439.0,1058.0,8000.0,1.0,0.11520903238813923,263.6914245363352,3.0,2.0,0.6666666666666666,0.0
greedy_refine,merge_75_10,75,5a835c895542993344746009,8000,10,0.048339399974793196,1.0,3713.0,69439.0,1058.0,8000.0,1.0,0.11520903238813923,263.6914245363352,3.0,2.0,0.6666666666666666,0.0
exact_dp,merge_75_11,75,5ac2cb125542996773102626,2000,1,0.8233103998936713,1.0,3671.0,69521.0,479.0,2000.0,1.0,0.028768285841688123,114.6113435331661,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_11,75,5ac2cb125542996773102626,2000,10,0.0021881000138819218,0.9996653231639514,3671.0,69521.0,480.0,2000.0,1.0,0.028768285841688123,114.57298577133714,2.0,2.0,1.0,1.0
greedy_refine,merge_75_11,75,5ac2cb125542996773102626,2000,10,0.028780600056052208,0.9996653231639514,3671.0,69521.0,480.0,2000.0,1.0,0.028768285841688123,114.57298577133714,2.0,2.0,1.0,1.0
exact_dp,merge_75_11,75,5ac2cb125542996773102626,4000,1,1.4902518999297172,1.0,3671.0,69521.0,682.0,4000.0,1.0,0.057536571683376246,167.91573455166758,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_11,75,5ac2cb125542996773102626,4000,10,0.001956599997356534,0.999858955444581,3671.0,69521.0,683.0,4000.0,1.0,0.057536571683376246,167.8920509515399,2.0,2.0,1.0,1.0
greedy_refine,merge_75_11,75,5ac2cb125542996773102626,4000,10,0.03417829982936382,0.999858955444581,3671.0,69521.0,683.0,4000.0,1.0,0.057536571683376246,167.8920509515399,2.0,2.0,1.0,1.0
exact_dp,merge_75_11,75,5ac2cb125542996773102626,8000,1,3.5119169999379665,1.0,3671.0,69521.0,1026.0,8000.0,1.0,0.11507314336675249,246.14931114964426,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_11,75,5ac2cb125542996773102626,8000,10,0.0019303997978568077,0.9998847799239187,3671.0,69521.0,1027.0,7999.0,0.999875,0.11505875922383164,246.12094980728622,2.0,2.0,1.0,1.0
greedy_refine,merge_75_11,75,5ac2cb125542996773102626,8000,10,0.12821220001205802,0.9999532436878674,3671.0,69521.0,1027.0,8000.0,1.0,0.11507314336675249,246.13780211562093,2.0,2.0,1.0,1.0
exact_dp,merge_75_12,75,5ac06191554299294b218fab,2000,1,0.6540349000133574,1.0,3647.0,67718.0,529.0,2000.0,1.0,0.029534244957027674,158.31656225392067,3.0,0.0,0.0,0.0
greedy_ratio,merge_75_12,75,5ac06191554299294b218fab,2000,10,0.001924700103700161,1.0,3647.0,67718.0,529.0,2000.0,1.0,0.029534244957027674,158.31656225392067,3.0,0.0,0.0,0.0
greedy_refine,merge_75_12,75,5ac06191554299294b218fab,2000,10,0.029365599853917956,1.0,3647.0,67718.0,529.0,2000.0,1.0,0.029534244957027674,158.31656225392067,3.0,0.0,0.0,0.0
exact_dp,merge_75_12,75,5ac06191554299294b218fab,4000,1,1.4908793999347836,1.0,3647.0,67718.0,734.0,4000.0,1.0,0.05906848991405535,219.81970709539004,3.0,0.0,0.0,0.0
greedy_ratio,merge_75_12,75,5ac06191554299294b218fab,4000,10,0.0018825000151991844,0.9998870562180521,3647.0,67718.0,734.0,3999.0,0.99975,0.059053722791576835,219.794879826324,3.0,0.0,0.0,0.0
greedy_refine,merge_75_12,75,5ac06191554299294b218fab,4000,10,0.09935340005904436,1.0,3647.0,67718.0,734.0,4000.0,1.0,0.05906848991405535,219.81970709539004,3.0,0.0,0.0,0.0
exact_dp,merge_75_12,75,5ac06191554299294b218fab,8000,1,3.250992299988866,1.0,3647.0,67718.0,1055.0,8000.0,1.0,0.1181369798281107,314.13754932192955,3.0,3.0,1.0,1.0
greedy_ratio,merge_75_12,75,5ac06191554299294b218fab,8000,10,0.0019088000990450382,0.9999249334937669,3647.0,67718.0,1056.0,7999.0,0.999875,0.11812221270563218,314.11396811362533,3.0,3.0,1.0,1.0
greedy_refine,merge_75_12,75,5ac06191554299294b218fab,8000,10,0.1322258000727743,0.9999909187133511,3647.0,67718.0,1056.0,8000.0,1.0,0.1181369798281107,314.13469654879697,3.0,3.0,1.0,1.0
exact_dp,merge_75_13,75,5a78e9a2554299148911f995,2000,1,0.6864859000779688,1.0,3784.0,69406.0,593.0,2000.0,1.0,0.02881595251131026,171.4192066483964,2.0,0.0,0.0,0.0
greedy_ratio,merge_75_13,75,5a78e9a2554299148911f995,2000,10,0.0021389999892562628,0.9995428847592882,3784.0,69406.0,591.0,1998.0,0.999,0.02878713655879895,171.3408483164867,2.0,0.0,0.0,0.0
greedy_refine,merge_75_13,75,5a78e9a2554299148911f995,2000,10,0.08813749998807907,0.9999859275979859,3784.0,69406.0,591.0,2000.0,1.0,0.02881595251131026,171.4167943684075,2.0,0.0,0.0,0.0
exact_dp,merge_75_13,75,5a78e9a2554299148911f995,4000,1,1.5108751999214292,1.0,3784.0,69406.0,792.0,4000.0,1.0,0.05763190502262052,238.76215741532548,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_13,75,5a78e9a2554299148911f995,4000,10,0.002080300124362111,0.9998759623512189,3784.0,69406.0,793.0,3999.0,0.99975,0.05761749704636487,238.73254191870177,2.0,2.0,1.0,1.0
greedy_refine,merge_75_13,75,5a78e9a2554299148911f995,4000,10,0.112629400100559,0.9999970913494116,3784.0,69406.0,793.0,4000.0,1.0,0.05763190502262052,238.76146293963583,2.0,2.0,1.0,1.0
exact_dp,merge_75_13,75,5a78e9a2554299148911f995,8000,1,3.4321085999254137,1.0,3784.0,69406.0,1102.0,8000.0,1.0,0.11526381004524104,342.69109997630693,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_13,75,5a78e9a2554299148911f995,8000,10,0.001971699995920062,0.9998702750576224,3784.0,69406.0,1102.0,7998.0,0.99975,0.11523499409272973,342.64664439310917,2.0,2.0,1.0,1.0
greedy_refine,merge_75_13,75,5a78e9a2554299148911f995,8000,10,0.14374210010282695,1.0,3784.0,69406.0,1102.0,8000.0,1.0,0.11526381004524104,342.69109997630693,2.0,2.0,1.0,1.0
exact_dp,merge_75_14,75,5a89da93554299669944a5cc,2000,1,0.6671865000389516,1.0,3608.0,67665.0,506.0,2000.0,1.0,0.02955737826054829,105.74603782531521,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_14,75,5a89da93554299669944a5cc,2000,10,0.00190100003965199,1.0,3608.0,67665.0,506.0,2000.0,1.0,0.02955737826054829,105.74603782531521,2.0,2.0,1.0,1.0
greedy_refine,merge_75_14,75,5a89da93554299669944a5cc,2000,10,0.026978099951520562,1.0,3608.0,67665.0,506.0,2000.0,1.0,0.02955737826054829,105.74603782531521,2.0,2.0,1.0,1.0
exact_dp,merge_75_14,75,5a89da93554299669944a5cc,4000,1,1.5117416998837143,1.0,3608.0,67665.0,699.0,4000.0,1.0,0.05911475652109658,149.77537764655133,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_14,75,5a89da93554299669944a5cc,4000,10,0.0019055998418480158,0.9997345316988671,3608.0,67665.0,700.0,3998.0,0.9995,0.05908519914283603,149.73561703149596,2.0,2.0,1.0,1.0
greedy_refine,merge_75_14,75,5a89da93554299669944a5cc,4000,10,0.09489519987255335,0.999984384152764,3608.0,67665.0,700.0,4000.0,1.0,0.05911475652109658,149.7730387771343,2.0,2.0,1.0,1.0
exact_dp,merge_75_14,75,5a89da93554299669944a5cc,8000,1,3.484180700033903,1.0,3608.0,67665.0,1013.0,8000.0,1.0,0.11822951304219316,217.85633583090333,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_14,75,5a89da93554299669944a5cc,8000,10,0.0020677000284194946,0.999857688171437,3608.0,67665.0,1015.0,7998.0,0.99975,0.11819995566393261,217.8253322973872,2.0,2.0,1.0,1.0
greedy_refine,merge_75_14,75,5a89da93554299669944a5cc,8000,10,0.1277427999302745,0.9999937857989241,3608.0,67665.0,1015.0,8000.0,1.0,0.11822951304219316,217.85498202782682,2.0,2.0,1.0,1.0
exact_dp,merge_75_15,75,5abbaed855429931dba144aa,2000,1,0.6616579000838101,1.0,3564.0,65922.0,525.0,2000.0,1.0,0.030338885349352265,160.09018895314293,2.0,1.0,0.5,0.0
greedy_ratio,merge_75_15,75,5abbaed855429931dba144aa,2000,10,0.0018817998934537172,0.9997854171020025,3564.0,65922.0,525.0,1999.0,0.9995,0.030323715906677588,160.0558363364564,2.0,1.0,0.5,0.0
greedy_refine,merge_75_15,75,5abbaed855429931dba144aa,2000,10,0.07357240002602339,1.0,3564.0,65922.0,525.0,2000.0,1.0,0.030338885349352265,160.09018895314293,2.0,1.0,0.5,0.0
exact_dp,merge_75_15,75,5abbaed855429931dba144aa,4000,1,1.4681979999877512,1.0,3564.0,65922.0,723.0,4000.0,1.0,0.06067777069870453,219.32278299529517,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_15,75,5abbaed855429931dba144aa,4000,10,0.0018782999832183123,1.0,3564.0,65922.0,723.0,4000.0,1.0,0.06067777069870453,219.32278299529517,2.0,2.0,1.0,1.0
greedy_refine,merge_75_15,75,5abbaed855429931dba144aa,4000,10,0.03564599994570017,1.0,3564.0,65922.0,723.0,4000.0,1.0,0.06067777069870453,219.32278299529517,2.0,2.0,1.0,1.0
exact_dp,merge_75_15,75,5abbaed855429931dba144aa,8000,1,3.310543099883944,1.0,3564.0,65922.0,1052.0,8000.0,1.0,0.12135554139740906,306.40484678431,2.0,2.0,1.0,1.0
greedy_ratio,merge_75_15,75,5abbaed855429931dba144aa,8000,10,0.0020151000935584307,0.9997550467834869,3564.0,65922.0,1052.0,7996.0,0.9995,0.12129486362671035,306.329791931535,2.0,2.0,1.0,1.0
greedy_refine,merge_75_15,75,5abbaed855429931dba144aa,8000,10,0.13115749997086823,1.0,3564.0,65922.0,1052.0,8000.0,1.0,0.12135554139740906,306.40484678431,2.0,2.0,1.0,1.0
exact_dp,merge_75_16,75,5adc914d5542994ed6169b90,2000,1,0.6388413000386208,1.0,3477.0,68323.0,459.0,2000.0,1.0,0.029272719289258377,118.36948594035688,2.0,1.0,0.5,0.0
greedy_ratio,merge_75_16,75,5adc914d5542994ed6169b90,2000,10,0.001877599861472845,0.999771054436879,3477.0,68323.0,459.0,2000.0,1.0,0.029272719289258377,118.34238577174192,2.0,1.0,0.5,0.0
